Id,Weekly_Sales
2_46_2013-04-05,32801.16102673036
2_46_2013-04-12,32417.491377081016
2_46_2013-04-19,32653.21422581466
2_46_2013-04-26,33256.65525184506
2_46_2013-05-03,35365.575404701245
2_46_2013-05-10,35199.95016855609
2_46_2013-05-17,35734.7227743671
2_46_2013-05-24,37261.06077726777
2_46_2013-05-31,36792.50953784835
2_46_2013-06-07,36929.169685992034
2_46_2013-06-14,37385.27194367774
2_46_2013-06-21,36466.119450837956
2_46_2013-06-28,37067.84156652424
2_46_2013-07-05,36656.42992499065
2_46_2013-07-12,34016.63258336229
2_46_2013-07-19,35236.84212264849
2_46_2013-07-26,34404.34749327742
2_47_2012-12-14,0.0
2_47_2012-12-21,0.0
2_47_2013-02-22,0.0
2_48_2012-11-02,2138.7363573751627
2_48_2012-11-09,2559.0762100391808
2_48_2012-11-16,2266.046153292191
2_48_2012-11-23,2064.83614399859
2_48_2012-11-30,3458.171629306105
2_48_2012-12-07,2735.9770208882424
2_48_2012-12-14,2311.015560597646
2_48_2012-12-21,3448.2267863772486
2_48_2012-12-28,3637.689237605094
2_48_2013-01-04,1842.454215498103
2_48_2013-01-11,1980.3575513323246
2_48_2013-01-18,1843.9084414501756
2_48_2013-01-25,2944.2263933278423
2_48_2013-02-01,2161.7785318944857
2_48_2013-02-08,2638.45043880364
2_48_2013-02-15,2681.000581202674
2_48_2013-02-22,2319.936837846117
2_48_2013-03-01,3164.845637613407
2_48_2013-03-08,3161.6647318036835
2_48_2013-03-15,3258.935646678749
2_48_2013-03-22,2945.279699407841
2_48_2013-03-29,3479.635159845708
2_48_2013-04-05,2036.236394791773
2_48_2013-04-12,2838.438571544563
2_48_2013-04-19,2015.996877560597
2_48_2013-04-26,3110.07811371677
2_48_2013-05-03,1701.9825714939363
2_48_2013-05-10,3630.72109712506
2_48_2013-05-17,2101.8241176763045
2_48_2013-05-24,2892.96560179788
2_48_2013-05-31,2841.891216773791
2_48_2013-06-07,2389.0038405302357
2_48_2013-06-14,3092.641517225009
2_48_2013-06-21,2544.0649308082297
2_48_2013-06-28,2921.387912747256
2_48_2013-07-05,3079.5174326806405
2_48_2013-07-12,2506.032158044142
2_48_2013-07-19,2871.1830265776316
2_48_2013-07-26,2724.9070084078467
2_49_2012-11-02,12475.400408924601
2_49_2012-11-09,13147.056284509894
2_49_2012-11-16,13451.03808006271
2_49_2012-11-23,13245.074320491838
2_49_2012-11-30,13362.524525995952
2_49_2012-12-07,13012.779677046856
2_49_2012-12-14,12668.030866708428
2_49_2012-12-21,13678.018390643054
2_49_2012-12-28,14847.974057387135
2_49_2013-01-04,17959.091404607832
2_49_2013-01-11,18119.10365657315
2_49_2013-01-18,17030.15530974605
2_49_2013-01-25,17307.584039535555
2_49_2013-02-01,20509.126722349683
2_49_2013-02-08,21259.302834045797
2_49_2013-02-15,20655.66280742825
2_49_2013-02-22,21410.228215641007
2_49_2013-03-01,20624.12292305696
2_49_2013-03-08,19556.416051412
2_49_2013-03-15,19353.761700162046
2_49_2013-03-22,18452.3691119356
2_49_2013-03-29,18975.47303346094
2_49_2013-04-05,18661.62277981991
2_49_2013-04-12,18552.61034231157
2_49_2013-04-19,17376.304654252286
2_49_2013-04-26,17744.524812011758
2_49_2013-05-03,17365.07610524058
2_49_2013-05-10,16434.71285398051
2_49_2013-05-17,17673.0369039631
2_49_2013-05-24,16733.234385337833
2_49_2013-05-31,17090.018572707246
2_49_2013-06-07,17760.813235933383
2_49_2013-06-14,16974.167906153663
2_49_2013-06-21,16791.686551324536
2_49_2013-06-28,16575.628613903333
2_49_2013-07-05,18239.46730140283
2_49_2013-07-12,17608.641041501527
2_49_2013-07-19,17914.84077361458
2_49_2013-07-26,19188.63243488173
2_52_2012-11-02,3984.1240592449863
2_52_2012-11-09,3998.91136066164
2_52_2012-11-16,3579.0646062417445
2_52_2012-11-23,4850.480891048827
2_52_2012-11-30,3603.1768739616873
2_52_2012-12-07,4816.373946816298
2_52_2012-12-14,4139.300311026132
2_52_2012-12-21,5219.208514935186
2_52_2012-12-28,4193.514858826179
2_52_2013-01-04,2676.281930647588
2_52_2013-01-11,2756.9518368492727
2_52_2013-01-18,2526.7944073988324
2_52_2013-01-25,2445.507077118916
2_52_2013-02-01,4267.695114327195
2_52_2013-02-08,3840.5230266311655
2_52_2013-02-15,4214.501598426576
2_52_2013-02-22,4133.667959056039
2_52_2013-03-01,3161.157026331266
2_52_2013-03-08,3195.9969921685683
2_52_2013-03-15,3241.2991700504335
2_52_2013-03-22,3249.3543808271297
2_52_2013-03-29,3228.852453536061
2_52_2013-04-05,2923.6469513026805
2_52_2013-04-12,2904.4054628236713
2_52_2013-04-19,3004.159807204629
2_52_2013-04-26,2826.6683738849406
2_52_2013-05-03,3053.3633653962042
2_52_2013-05-10,3063.3845975718164
2_52_2013-05-17,3677.7261982009745
2_52_2013-05-24,2927.2477804657947
2_52_2013-05-31,3102.7748727743747
2_52_2013-06-07,1962.4170690882847
2_52_2013-06-14,1916.978932775793
2_52_2013-06-21,2165.4435927147515
2_52_2013-06-28,1679.907794202611
2_52_2013-07-05,1873.8985281631358
2_52_2013-07-12,1771.7719030768794
2_52_2013-07-19,1704.5802480343236
2_52_2013-07-26,1639.3759441734346
2_54_2012-11-02,29.030493645877726
2_54_2012-11-09,28.759340390732305
2_54_2012-11-16,27.18806739378681
2_54_2012-11-23,26.116596454920327
2_54_2012-11-30,27.654082393241893
2_54_2012-12-07,24.462070813711023
2_54_2012-12-14,25.275072887458236
2_54_2012-12-21,23.401642480538875
2_54_2012-12-28,29.581872785415584
2_54_2013-01-04,19.510326810757903
2_54_2013-01-11,16.336535321347398
2_54_2013-01-18,17.163443601461715
2_54_2013-01-25,17.417297692868132
2_54_2013-02-08,62.88425070664414
2_54_2013-02-15,62.662448052415385
2_54_2013-02-22,65.75574395477972
2_54_2013-03-01,31.7785675527837
2_54_2013-03-08,29.705196862149037
2_54_2013-03-15,35.60628793211353
2_54_2013-03-22,32.91591417931504
2_54_2013-04-05,0.0
2_54_2013-04-19,0.0
2_54_2013-04-26,0.0
2_54_2013-05-03,67.40822982815033
2_54_2013-05-10,73.38281356312977
2_54_2013-05-17,72.1668037474702
2_54_2013-05-31,73.31931420830054
2_54_2013-06-14,52.28864290515567
2_54_2013-06-28,56.70750566949479
2_54_2013-07-05,44.61078745509286
2_54_2013-07-26,51.49369755084241
2_55_2012-11-02,18677.395761014774
2_55_2012-11-09,25766.26409654974
2_55_2012-11-16,15356.958172013994
2_55_2012-11-23,34274.29231393842
2_55_2012-11-30,17749.386851270865
2_55_2012-12-07,28348.75556369095
2_55_2012-12-14,26289.155817720588
2_55_2012-12-21,50196.94571600489
2_55_2012-12-28,30033.6890202205
2_55_2013-01-04,8471.418070153728
2_55_2013-01-11,9959.836295222573
2_55_2013-01-18,9874.220642980603
2_55_2013-01-25,8980.009554142558
2_55_2013-02-01,12814.062117832567
2_55_2013-02-08,14495.908247204052
2_55_2013-02-15,14450.949163705049
2_55_2013-02-22,12793.269807474848
2_55_2013-03-01,11497.17133609906
2_55_2013-03-08,11386.946511791906
2_55_2013-03-15,12521.267142057033
2_55_2013-03-22,10519.521684754382
2_55_2013-03-29,10509.801103843649
2_55_2013-04-05,9601.577033349558
2_55_2013-04-12,8820.65137614475
2_55_2013-04-19,9296.028977990718
2_55_2013-04-26,8091.181006083733
2_55_2013-05-03,8000.439574303436
2_55_2013-05-10,7546.70506218552
2_55_2013-05-17,10077.416154969686
2_55_2013-05-24,7897.719542085413
2_55_2013-05-31,7522.165500239607
2_55_2013-06-07,9548.458362156221
2_55_2013-06-14,8242.923653128542
2_55_2013-06-21,10044.245011382707
2_55_2013-06-28,8888.37124368803
2_55_2013-07-05,8646.096900510503
2_55_2013-07-12,9321.275243283842
2_55_2013-07-19,8782.94574377385
2_55_2013-07-26,8564.098927290306
2_56_2012-11-02,861.3273946574284
2_56_2012-11-09,823.3578224941366
2_56_2012-11-16,1016.8806437170985
2_56_2012-11-23,1936.994881695678
2_56_2012-11-30,2789.9897546243387
2_56_2012-12-07,5502.651410391427
2_56_2012-12-14,4900.722349211981
2_56_2012-12-21,3931.483931603163
2_56_2012-12-28,3490.4696862740443
2_56_2013-01-04,1216.98565019315
2_56_2013-01-11,1285.2753624432792
2_56_2013-01-18,1400.3532142632707
2_56_2013-01-25,1571.2813003988983
2_56_2013-02-01,2862.0505311401967
2_56_2013-02-08,3140.7931101160802
2_56_2013-02-15,3719.574998825648
2_56_2013-02-22,3874.421423070015
2_56_2013-03-01,13233.779110853373
2_56_2013-03-08,15048.11955795937
2_56_2013-03-15,16797.736007520158
2_56_2013-03-22,16700.97466794473
2_56_2013-03-29,17457.767594748653
2_56_2013-04-05,21398.478515927614
2_56_2013-04-12,19737.82472362317
2_56_2013-04-19,19427.700160350785
2_56_2013-04-26,19411.584118967465
2_56_2013-05-03,15063.112455416012
2_56_2013-05-10,15336.494177638815
2_56_2013-05-17,15274.248521988318
2_56_2013-05-24,13549.566853528873
2_56_2013-05-31,12236.093787304271
2_56_2013-06-07,5511.14311181586
2_56_2013-06-14,4561.869003835323
2_56_2013-06-21,4281.392653671216
2_56_2013-06-28,3968.6055854818455
2_56_2013-07-05,1349.0438895761843
2_56_2013-07-12,1115.931420097304
2_56_2013-07-19,949.7983737092909
2_56_2013-07-26,899.2154928826384
2_58_2012-11-02,24269.151606263113
2_58_2012-11-09,24458.238925727554
2_58_2012-11-16,24914.481625076172
2_58_2012-11-23,20381.04837246589
2_58_2012-11-30,19854.431298102154
2_58_2012-12-07,26327.784380557103
2_58_2012-12-14,27555.255611249177
2_58_2012-12-21,25648.780023763
2_58_2012-12-28,22416.995346465403
2_58_2013-01-04,21471.93216175686
2_58_2013-01-11,20107.99335412654
2_58_2013-01-18,20387.55696114315
2_58_2013-01-25,21090.363820791375
2_58_2013-02-01,23773.096250987925
2_58_2013-02-08,25113.863518256912
2_58_2013-02-15,19622.447816465883
2_58_2013-02-22,21262.097124333322
2_58_2013-03-01,23266.64782955349
2_58_2013-03-08,21926.031570732153
2_58_2013-03-15,20666.081948647778
2_58_2013-03-22,19036.183837356286
2_58_2013-03-29,24194.18678355001
2_58_2013-04-05,23293.26933390395
2_58_2013-04-12,20262.895739513
2_58_2013-04-19,21546.683612540408
2_58_2013-04-26,19819.536584496745
2_58_2013-05-03,16406.30464988108
2_58_2013-05-10,20961.073072452877
2_58_2013-05-17,21808.562269922182
2_58_2013-05-24,16019.577043949037
2_58_2013-05-31,19356.099828210514
2_58_2013-06-07,28823.597830195704
2_58_2013-06-14,25466.282008018134
2_58_2013-06-21,23228.913099405047
2_58_2013-06-28,25468.63453246014
2_58_2013-07-05,25542.682008562788
2_58_2013-07-12,24814.756866657335
2_58_2013-07-19,20171.233466503807
2_58_2013-07-26,25167.07735192038
2_59_2012-11-02,2530.830898826772
2_59_2012-11-09,2507.0565692046325
2_59_2012-11-16,2596.681672042862
2_59_2012-11-23,2486.3809490612457
2_59_2012-11-30,2567.162308285233
2_59_2012-12-07,7944.3529521629025
2_59_2012-12-14,7988.242562053283
2_59_2012-12-21,8936.131373923585
2_59_2012-12-28,10230.769899721936
2_59_2013-01-04,1125.860026771003
2_59_2013-01-11,721.174016994877
2_59_2013-01-18,750.783928207767
2_59_2013-01-25,747.7467950861358
2_59_2013-02-01,728.0581962483399
2_59_2013-02-08,854.8049295975643
2_59_2013-02-15,781.5456407516394
2_59_2013-02-22,829.2934577033166
2_59_2013-03-01,757.7918936901729
2_59_2013-03-08,728.540403453521
2_59_2013-03-15,794.60254276831
2_59_2013-03-22,756.5319243331137
2_59_2013-03-29,808.8900038881734
2_59_2013-04-05,671.2544637739071
2_59_2013-04-12,787.3860319660077
2_59_2013-04-19,780.4724733305271
2_59_2013-04-26,766.9527055627445
2_59_2013-05-03,744.599831061611
2_59_2013-05-10,761.9426203303824
2_59_2013-05-17,790.0274681593788
2_59_2013-05-24,809.664573986314
2_59_2013-05-31,799.9084931758746
2_59_2013-06-07,899.4104082696753
2_59_2013-06-14,958.4048217052359
2_59_2013-06-21,926.0561324865449
2_59_2013-06-28,934.6709733472509
2_59_2013-07-05,952.6614872654335
2_59_2013-07-12,939.4943000292129
2_59_2013-07-19,982.8386104223206
2_59_2013-07-26,982.4450590036475
2_60_2012-11-02,301.15574709455404
2_60_2012-11-09,318.59970592337476
2_60_2012-11-16,331.10586141968145
2_60_2012-11-23,323.9300556805848
2_60_2012-11-30,310.3575370405089
2_60_2012-12-07,342.43985558271453
2_60_2012-12-14,308.5825065866618
2_60_2012-12-21,371.8103854001674
2_60_2012-12-28,423.7689802201838
2_60_2013-01-04,419.74467188672185
2_60_2013-01-11,394.6916619015959
2_60_2013-01-18,382.96916554544384
2_60_2013-01-25,385.5945849065759
2_60_2013-02-01,434.8904808345166
2_60_2013-02-08,429.60813791140356
2_60_2013-02-15,420.3671318969369
2_60_2013-02-22,450.655243131614
2_60_2013-03-01,411.0015983704281
2_60_2013-03-08,440.3112458525538
2_60_2013-03-15,436.48296954837286
2_60_2013-03-22,438.9569979458283
2_60_2013-03-29,469.56260838933997
2_60_2013-04-05,473.0247710508593
2_60_2013-04-12,424.807911957678
2_60_2013-04-19,428.7288849484363
2_60_2013-04-26,441.7208054392108
2_60_2013-05-03,506.24757437602176
2_60_2013-05-10,481.83504867086504
2_60_2013-05-17,458.2016341263384
2_60_2013-05-24,532.6053127986347
2_60_2013-05-31,563.6785481923316
2_60_2013-06-07,526.4179276951522
2_60_2013-06-14,477.49941808500733
2_60_2013-06-21,475.6427504622543
2_60_2013-06-28,527.5542725456415
2_60_2013-07-05,490.7311817185838
2_60_2013-07-12,506.4717338624558
2_60_2013-07-19,531.3950695426067
2_60_2013-07-26,505.35508535995797
2_67_2012-11-02,10616.731597991258
2_67_2012-11-09,10623.146211614132
2_67_2012-11-16,10788.071496346181
2_67_2012-11-23,9829.825305811119
2_67_2012-11-30,9628.354698259875
2_67_2012-12-07,12121.321117127263
2_67_2012-12-14,16912.652171199188
2_67_2012-12-21,21773.522831320814
2_67_2012-12-28,13492.339598230466
2_67_2013-01-04,7032.415912323878
2_67_2013-01-11,7473.126747022845
2_67_2013-01-18,8286.58818257666
2_67_2013-01-25,8339.40231733483
2_67_2013-02-01,14472.270255351363
2_67_2013-02-08,17025.231132495657
2_67_2013-02-15,36193.67485754013
2_67_2013-02-22,14842.372038564747
2_67_2013-03-01,10009.141570288415
2_67_2013-03-08,10774.018728911284
2_67_2013-03-15,10002.454773424572
2_67_2013-03-22,9645.167595136303
2_67_2013-03-29,9574.244368774835
2_67_2013-04-05,13711.509130862773
2_67_2013-04-12,11838.04502005795
2_67_2013-04-19,11653.723906064743
2_67_2013-04-26,11004.354354257375
2_67_2013-05-03,13547.465954565076
2_67_2013-05-10,28648.937038439846
2_67_2013-05-17,30272.886433194675
2_67_2013-05-24,18140.14129665772
2_67_2013-05-31,17545.966356500994
2_67_2013-06-07,13400.473766051738
2_67_2013-06-14,20743.110028570904
2_67_2013-06-21,20567.927890286737
2_67_2013-06-28,13364.473964736015
2_67_2013-07-05,10517.314654000504
2_67_2013-07-12,9224.389598811584
2_67_2013-07-19,9876.894450566788
2_67_2013-07-26,9000.148841685444
2_71_2012-11-02,4242.527278766644
2_71_2012-11-09,4411.203215518446
2_71_2012-11-16,4812.530416353398
2_71_2012-11-23,5213.795307437848
2_71_2012-11-30,4671.444707980247
2_71_2012-12-07,4929.791803355406
2_71_2012-12-14,6292.808909402885
2_71_2012-12-21,6059.99920834972
2_71_2012-12-28,4039.5320923726476
2_71_2013-01-04,4776.956109629679
2_71_2013-01-11,4512.1317958971695
2_71_2013-01-18,4655.736676226848
2_71_2013-01-25,5050.641754232091
2_71_2013-02-01,8386.894674381838
2_71_2013-02-08,8709.263439470764
2_71_2013-02-15,7683.675107840009
2_71_2013-02-22,7877.309376552953
2_71_2013-03-01,6606.100596652512
2_71_2013-03-08,6267.352728811652
2_71_2013-03-15,6244.767473905336
2_71_2013-03-22,5458.0233060587
2_71_2013-03-29,5224.594857625256
2_71_2013-04-05,3809.463268540766
2_71_2013-04-12,3580.8340401258433
2_71_2013-04-19,3340.169485027859
2_71_2013-04-26,3646.330937137142
2_71_2013-05-03,4375.81252530024
2_71_2013-05-10,4254.682921556534
2_71_2013-05-17,4639.863449257823
2_71_2013-05-24,4295.262909538893
2_71_2013-05-31,4773.24172783695
2_71_2013-06-07,5077.883942737988
2_71_2013-06-14,4647.954163991893
2_71_2013-06-21,5096.070010185341
2_71_2013-06-28,5396.07985995994
2_71_2013-07-05,5552.5634590061345
2_71_2013-07-12,5341.275208132718
2_71_2013-07-19,5225.790884460128
2_71_2013-07-26,5043.073567428004
2_72_2012-11-02,104877.56658893684
2_72_2012-11-09,95651.42660519827
2_72_2012-11-16,51506.035588181316
2_72_2012-11-23,185727.84849678146
2_72_2012-11-30,48230.10318368507
2_72_2012-12-07,108604.91695854711
2_72_2012-12-14,93202.08803520456
2_72_2012-12-21,148443.30871853264
2_72_2012-12-28,92820.4697752593
2_72_2013-01-04,63336.79684428529
2_72_2013-01-11,69990.39265154346
2_72_2013-01-18,72831.9557991449
2_72_2013-01-25,66912.4395851095
2_72_2013-02-01,104431.78757038992
2_72_2013-02-08,116398.79492030348
2_72_2013-02-15,108068.22551935707
2_72_2013-02-22,98938.71697177694
2_72_2013-03-01,81482.35976250266
2_72_2013-03-08,75985.74773342363
2_72_2013-03-15,87013.78123766887
2_72_2013-03-22,77168.3619600249
2_72_2013-03-29,79408.29323809358
2_72_2013-04-05,68674.78165020171
2_72_2013-04-12,60670.17987597735
2_72_2013-04-19,70111.78995014244
2_72_2013-04-26,60708.463462166525
2_72_2013-05-03,76111.91530509866
2_72_2013-05-10,65776.96323232446
2_72_2013-05-17,81712.73698521886
2_72_2013-05-24,61733.39237991694
2_72_2013-05-31,79366.94888409617
2_72_2013-06-07,71135.69857231257
2_72_2013-06-14,79554.11471273974
2_72_2013-06-21,76377.22631999718
2_72_2013-06-28,78410.21651408187
2_72_2013-07-05,71811.85826096933
2_72_2013-07-12,74640.57787905529
2_72_2013-07-19,72384.62292371817
2_72_2013-07-26,73247.89790220177
2_74_2012-11-02,16425.885827872225
2_74_2012-11-09,14519.26377663876
2_74_2012-11-16,16387.689068740216
2_74_2012-11-23,23825.91704761557
2_74_2012-11-30,13129.458450646089
2_74_2012-12-07,14614.426055401733
2_74_2012-12-14,17204.22581567505
2_74_2012-12-21,21846.56898320981
2_74_2012-12-28,22087.776951819695
2_74_2013-01-04,23742.2213970994
2_74_2013-01-11,20176.245095699305
2_74_2013-01-18,21149.029876817032
2_74_2013-01-25,19862.129017527925
2_74_2013-02-01,21143.165322821544
2_74_2013-02-08,20664.53759792976
2_74_2013-02-15,22327.762917689153
2_74_2013-02-22,22342.142554163445
2_74_2013-03-01,20353.5640711355
2_74_2013-03-08,19063.547855274897
2_74_2013-03-15,19703.720958436057
2_74_2013-03-22,17090.44750686072
2_74_2013-03-29,17003.472510375745
2_74_2013-04-05,16604.672492210822
2_74_2013-04-12,15597.90430339433
2_74_2013-04-19,16339.855609504728
2_74_2013-04-26,14949.006816383557
2_74_2013-05-03,15759.309322142837
2_74_2013-05-10,16990.964750950225
2_74_2013-05-17,17432.431824017607
2_74_2013-05-24,17588.033168888924
2_74_2013-05-31,18631.13549973807
2_74_2013-06-07,20022.522319589392
2_74_2013-06-14,17834.96000351206
2_74_2013-06-21,19382.381323101145
2_74_2013-06-28,19884.29356491604
2_74_2013-07-05,21016.008559470778
2_74_2013-07-12,19748.37769014744
2_74_2013-07-19,18386.012025464122
2_74_2013-07-26,18298.317307154815
2_77_2013-01-11,0.0
2_79_2012-11-02,33960.96543034098
2_79_2012-11-09,34540.40882700083
2_79_2012-11-16,31491.947282407808
2_79_2012-11-23,32117.53114316872
2_79_2012-11-30,34869.72240901407
2_79_2012-12-07,37314.625002991284
2_79_2012-12-14,32038.570319082366
2_79_2012-12-21,37169.333045329826
2_79_2012-12-28,29674.45826516169
2_79_2013-01-04,35278.75947593895
2_79_2013-01-11,33761.014222036705
2_79_2013-01-18,30771.311748196615
2_79_2013-01-25,26607.03170578496
2_79_2013-02-01,40852.83195958588
2_79_2013-02-08,38860.47863810558
2_79_2013-02-15,37422.251974790306
2_79_2013-02-22,35215.89982850065
2_79_2013-03-01,37906.20800644283
2_79_2013-03-08,38881.034774467145
2_79_2013-03-15,35054.57229967593
2_79_2013-03-22,33034.42086988557
2_79_2013-03-29,30763.054536521995
2_79_2013-04-05,41782.48184859026
2_79_2013-04-12,33760.29009203887
2_79_2013-04-19,36047.13497528511
2_79_2013-04-26,32278.915034457197
2_79_2013-05-03,40314.27304423958
2_79_2013-05-10,37355.63269079737
2_79_2013-05-17,35487.31944293658
2_79_2013-05-24,34757.83552667362
2_79_2013-05-31,35521.761140923896
2_79_2013-06-07,41907.78303979713
2_79_2013-06-14,36896.53239089153
2_79_2013-06-21,37251.05539602683
2_79_2013-06-28,32532.27913103294
2_79_2013-07-05,44538.14561034884
2_79_2013-07-12,38043.4976368674
2_79_2013-07-19,36542.7546042083
2_79_2013-07-26,32413.991407633224
2_80_2012-11-02,25870.79942192861
2_80_2012-11-09,26090.461953966835
2_80_2012-11-16,26607.368426716697
2_80_2012-11-23,25023.06134560331
2_80_2012-11-30,24583.77998964188
2_80_2012-12-07,26755.979699629883
2_80_2012-12-14,28559.076085766323
2_80_2012-12-21,30175.00477802873
2_80_2012-12-28,24159.07782150006
2_80_2013-01-04,25499.401268472597
2_80_2013-01-11,25023.830987698
2_80_2013-01-18,25139.626979118315
2_80_2013-01-25,24936.14189704987
2_80_2013-02-01,28066.05868040519
2_80_2013-02-08,29055.568476359305
2_80_2013-02-15,27690.39027191008
2_80_2013-02-22,27527.710911570586
2_80_2013-03-01,27757.186881575508
2_80_2013-03-08,28640.379433356975
2_80_2013-03-15,28673.645035073372
2_80_2013-03-22,27817.509699067665
2_80_2013-03-29,28314.411312566517
2_80_2013-04-05,30213.426185354823
2_80_2013-04-12,28979.663699665372
2_80_2013-04-19,28261.50325356447
2_80_2013-04-26,27670.630542745545
2_80_2013-05-03,26848.757590576737
2_80_2013-05-10,27903.69636899149
